Origin,Voucher ID,Vendor Name,Invoice Date,Invoice ID (or DBID),Payment Date,Invoice  Amt,Line Description,Paid Gross Amount,Account,Fund,Deptid,ChartField 1,ChartField 2,Payment Method,Account Descr, Amount ,ticket #
TRV,13614454,US BANK BCD TRAVEL,10/13/22,HUNT090875X4,10/26/22,13.000,HUNT090875    -,13.000,57211,46369,13524,,MCLH1,EFT,In-State Travel - Air Fare, 13.00 ,8900828528456
TRV,13614455,US BANK BCD TRAVEL,10/14/22,JOHN091332X1,10/26/22,245.770,JOHN091332 OAK-ONT-OAK,245.770,57211,60183,31178,UIPCC1,,EFT,In-State Travel - Air Fare, 245.77 ,5267864782992
TRV,13614456,US BANK BCD TRAVEL,10/14/22,JOHN091332X2,10/26/22,9.750,JOHN091332    -,9.750,57211,60183,31178,UIPCC1,,EFT,In-State Travel - Air Fare, 9.75 ,8900828600458
TRV,13614458,US BANK BCD TRAVEL,10/14/22,LAND091047X1,10/26/22,186.370,LAND091047 OAK-ONT-OAK,186.370,57211,60183,31178,UIPCC1,,EFT,In-State Travel - Air Fare, 186.37 ,5267864782990
TRV,13614459,US BANK BCD TRAVEL,10/14/22,LAND091047X2,10/26/22,9.750,LAND091047    -,9.750,57211,60183,31178,UIPCC1,,EFT,In-State Travel - Air Fare, 9.75 ,8900828600456
TRV,13614467,US BANK BCD TRAVEL,10/14/22,LOPE091325X1,10/26/22,274.070,LOPE091325 SMF-ONT-SMF,274.070,57211,60183,31178,UIPCC1,,EFT,In-State Travel - Air Fare, 274.07 ,5267864782995
TRV,13614468,US BANK BCD TRAVEL,10/14/22,LOPE091325X2,10/26/22,9.750,LOPE091325    -,9.750,57211,60183,31178,UIPCC1,,EFT,In-State Travel - Air Fare, 9.75 ,8900828600460
TRV,13614471,US BANK BCD TRAVEL,10/13/22,MILL091295X1,10/26/22,9.750,MILL091295    -,9.750,57211,52394,24212,NQSMNR,,EFT,In-State Travel - Air Fare, 9.75 ,8900828528459
TRV,13614472,US BANK BCD TRAVEL,10/13/22,MILL091295X2,10/26/22,267.740,MILL091295 SAN-OAK-SAN,267.740,57211,52394,24212,NQSMNR,,EFT,In-State Travel - Air Fare, 267.74 ,5267864782870
TRV,13614477,US BANK BCD TRAVEL,10/14/22,QUES091330X1,10/26/22,221.030,QUES091330 OAK-ONT-SAN-OAK,221.030,57211,60183,31178,UIPCC1,,EFT,In-State Travel - Air Fare, 221.03 ,5267865407000
TRV,13614478,US BANK BCD TRAVEL,10/14/22,QUES091330X2,10/26/22,9.750,QUES091330    -,9.750,57211,60183,31178,UIPCC1,,EFT,In-State Travel - Air Fare, 9.75 ,8900828600466
TRV,13614479,US BANK BCD TRAVEL,10/14/22,REAR091354X1,10/26/22,315.640,REAR091354 SFO-ONT-SFO,315.640,57211,60183,31178,UIPCC1,,EFT,In-State Travel - Air Fare, 315.64 ,0167865407015
TRV,13614480,US BANK BCD TRAVEL,10/14/22,REAR091354X2,10/26/22,9.750,REAR091354    -,9.750,57211,60183,31178,UIPCC1,,EFT,In-State Travel - Air Fare, 9.75 ,8900828615481
TRV,13614481,US BANK BCD TRAVEL,10/14/22,SANC091329X1,10/26/22,245.770,SANC091329 OAK-ONT-OAK,245.770,57211,60183,31178,UIPCC1,,EFT,In-State Travel - Air Fare, 245.77 ,5267865407003
TRV,13614482,US BANK BCD TRAVEL,10/14/22,SANC091329X2,10/26/22,9.750,SANC091329    -,9.750,57211,60183,31178,UIPCC1,,EFT,In-State Travel - Air Fare, 9.75 ,8900828600469
TRV,13614487,US BANK BCD TRAVEL,10/14/22,SPIR091333X1,10/26/22,245.770,SPIR091333 OAK-ONT-OAK,245.770,57211,60183,31178,UIPCC1,,EFT,In-State Travel - Air Fare, 245.77 ,5267864782985
TRV,13614488,US BANK BCD TRAVEL,10/14/22,SPIR091333X2,10/26/22,9.750,SPIR091333    -,9.750,57211,60183,31178,UIPCC1,,EFT,In-State Travel - Air Fare, 9.75 ,8900828600451
TRV,13614489,US BANK BCD TRAVEL,10/13/22,ZAMO090973X1,10/26/22,34.000,ZAMO090973    -,34.000,57211,20300,13207,SBESZA,,EFT,In-State Travel - Air Fare, 34.00 ,8900828535974
TRV,13614490,US BANK BCD TRAVEL,10/13/22,ZAMO090973X2,10/26/22,352.480,ZAMO090973 LAX-OAK-LAX,352.480,57211,20300,13207,SBESZA,,EFT,In-State Travel - Air Fare, 352.48 ,5267864782910
TRV,13614762,US BANK BCD TRAVEL,10/12/22,DAVA091207X2,10/27/22,55.260,DAVA091207 SAN-OAK-SAN,55.260,57211,68600,17822,UGADRC,UGRCI,EFT,In-State Travel - Air Fare, 55.26 ,5267864782752
TRV,13614763,US BANK BCD TRAVEL,10/14/22,GAET090690X5,10/27/22,53.180,GAET090690 OAK-SNA-OAK,53.180,57211,68600,17820,UGADR3,UGSWO,EFT,In-State Travel - Air Fare, 53.18 ,5267865407010
TRV,13614766,US BANK BCD TRAVEL,10/12/22,HUNT090875X5,10/27/22,98.700,HUNT090875 OAK-SAN-OAK,98.700,57211,46369,13524,,MCLH1,EFT,In-State Travel - Air Fare, 98.70 ,5267864090499
TRV,13616399,US BANK BCD TRAVEL,10/21/22,KATH091475X1,11/1/22,34.000,KATH091475    -,34.000,57211,46377,11961,CL0010,,EFT,In-State Travel - Air Fare, 34.00 ,8900828910604
TRV,13616400,US BANK BCD TRAVEL,10/21/22,KATH091475X2,11/1/22,34.000,KATH091475    -,34.000,57211,46377,11961,CL0010,,EFT,In-State Travel - Air Fare, 34.00 ,8900828910616
TRV,13616401,US BANK BCD TRAVEL,10/21/22,KATH091475X3,11/1/22,707.600,KATH091475 PHL-SFO-PHL,707.600,57211,46377,11961,CL0010,,EFT,In-State Travel - Air Fare, 707.60 ,0017866237723
TRV,13616408,US BANK BCD TRAVEL,10/22/22,MACK091214X3,11/1/22,13.000,MACK091214    -,13.000,57211,70100,18938,,,EFT,In-State Travel - Air Fare, 13.00 ,8900828929038
TRV,13616417,US BANK BCD TRAVEL,10/20/22,SCHE091568X1,11/1/22,9.750,SCHE091568    -,9.750,57211,69085,31178,UC0507,UIPCC,EFT,In-State Travel - Air Fare, 9.75 ,8900828857370
TRV,13616418,US BANK BCD TRAVEL,10/20/22,SCHE091568X2,11/1/22,245.770,SCHE091568 OAK-ONT-OAK,245.770,57211,69085,31178,UC0507,UIPCC,EFT,In-State Travel - Air Fare, 245.77 ,5267866237660
TRV,13616421,US BANK BCD TRAVEL,10/20/22,WILL091563X1,11/1/22,9.750,WILL091563    -,9.750,57211,60183,31178,UIPCC1,,EFT,In-State Travel - Air Fare, 9.75 ,8900828857364
TRV,13616422,US BANK BCD TRAVEL,10/20/22,WILL091563X2,11/1/22,303.780,WILL091563 SMF-ONT-SMF,303.780,57211,60183,31178,UIPCC1,,EFT,In-State Travel - Air Fare, 303.78 ,5267866237654
TRV,13618251,US BANK BCD TRAVEL,10/27/22,BACH091746X1,11/8/22,9.750,BACH091746    -,9.750,57211,69085,31178,UIPHS1,,EFT,In-State Travel - Air Fare, 9.75 ,8900840945973
TRV,13618252,US BANK BCD TRAVEL,10/27/22,BACH091746X2,11/8/22,93.180,BACH091746 SNA-OAK,93.180,57211,69085,31178,UIPHS1,,EFT,In-State Travel - Air Fare, 93.18 ,5267867893267
TRV,13618263,US BANK BCD TRAVEL,10/27/22,LUCA091696X1,11/8/22,9.750,LUCA091696    -,9.750,57211,20225,11981,,CLMOC,EFT,In-State Travel - Air Fare, 9.75 ,8900840960594
TRV,13618264,US BANK BCD TRAVEL,10/27/22,LUCA091696X2,11/8/22,374.760,LUCA091696 OAK-LAX-OAK,374.760,57211,20225,11981,,CLMOC,EFT,In-State Travel - Air Fare, 374.76 ,5267867893288
TRV,13618265,US BANK BCD TRAVEL,10/28/22,MONC091773X1,11/8/22,9.750,MONC091773    -,9.750,57211,60183,31178,UIPCC1,,EFT,In-State Travel - Air Fare, 9.75 ,8900841024751
TRV,13618266,US BANK BCD TRAVEL,10/28/22,MONC091773X2,11/8/22,358.910,MONC091773 OAK-ONT-OAK,358.910,57211,60183,31178,UIPCC1,,EFT,In-State Travel - Air Fare, 358.91 ,5267867893365
TRV,13618267,US BANK BCD TRAVEL,10/28/22,REED091778X1,11/8/22,9.750,REED091778    -,9.750,57211,19900,17839,,,EFT,In-State Travel - Air Fare, 9.75 ,8900841024756
TRV,13618268,US BANK BCD TRAVEL,10/28/22,REED091778X2,11/8/22,281.840,REED091778 OAK-SAN-OAK,281.840,57211,19900,17839,,,EFT,In-State Travel - Air Fare, 281.84 ,5267867893371
TRV,13618272,US BANK BCD TRAVEL,10/27/22,VERG091743X1,11/8/22,9.750,VERG091743    -,9.750,57211,69085,31178,UC0507,UIPCC,EFT,In-State Travel - Air Fare, 9.75 ,8900840945963
TRV,13618273,US BANK BCD TRAVEL,10/27/22,VERG091743X2,11/8/22,396.520,VERG091743 OAK-ONT-OAK,396.520,57211,69085,31178,UC0507,UIPCC,EFT,In-State Travel - Air Fare, 396.52 ,5267867893257
TRV,13618274,US BANK BCD TRAVEL,10/28/22,VERG091770X1,11/8/22,9.750,VERG091770    -,9.750,57211,69085,31178,UC0507,UIPCC,EFT,In-State Travel - Air Fare, 9.75 ,8900841002888
TRV,13618275,US BANK BCD TRAVEL,10/28/22,VERG091770X2,11/8/22,191.320,VERG091770 OAK-SNA-OAK,191.320,57211,69085,31178,UC0507,UIPCC,EFT,In-State Travel - Air Fare, 191.32 ,5267867893351
TRV,13619932,US BANK BCD TRAVEL,11/4/22,SOLO091460X3,11/15/22,13.000,SOLO091460    -,13.000,57211,60183,31178,UIPCC1,,EFT,In-State Travel - Air Fare, 13.00 ,8900841306577
TRV,13619933,US BANK BCD TRAVEL,11/3/22,SOLO091460X4,11/15/22,34.000,SOLO091460    -,34.000,57211,60183,31178,UIPCC1,,EFT,In-State Travel - Air Fare, 34.00 ,8900841226042
TRV,13619937,US BANK BCD TRAVEL,11/3/22,WAGNE7450210,11/15/22,34.000,WAGNE74502    -,34.000,57211,50482,11882,CL0013,,EFT,In-State Travel - Air Fare, 34.00 ,8900841268804
TRV,13619938,US BANK BCD TRAVEL,11/3/22,WAGNE74502X9,11/15/22,138.850,WAGNE74502 OAK-BUR-OAK,138.850,57211,50482,11882,CL0013,,EFT,In-State Travel - Air Fare, 138.85 ,5267868821182
TRV,13621439,US BANK BCD TRAVEL,11/10/22,CUDD091114X1,11/22/22,375.840,CUDD091114 ONT-OAK-ONT,375.840,57211,51130,11879,,,EFT,In-State Travel - Air Fare, 375.84 ,5267870757506
TRV,13621440,US BANK BCD TRAVEL,11/10/22,CUDD091114X2,11/22/22,375.840,CUDD091114 ONT-OAK-ONT,375.840,57211,51130,11879,,,EFT,In-State Travel - Air Fare, 375.84 ,5267870757509
TRV,13621441,US BANK BCD TRAVEL,11/10/22,CUDD091114X3,11/22/22,34.000,CUDD091114    -,34.000,57211,51130,11879,,,EFT,In-State Travel - Air Fare, 34.00 ,8900841579962
TRV,13621442,US BANK BCD TRAVEL,11/10/22,CUDD091114X4,11/22/22,34.000,CUDD091114    -,34.000,57211,51130,11879,,,EFT,In-State Travel - Air Fare, 34.00 ,8900841579959
TRV,13621445,US BANK BCD TRAVEL,11/11/22,FU00091879X1,11/22/22,845.950,FU00091879 BWI-SFO-IAD,845.950,57211,69245,12144,3U00MC,IMOFF,EFT,In-State Travel - Air Fare, 845.95 ,0167870757546
TRV,13621446,US BANK BCD TRAVEL,11/11/22,FU00091879X2,11/22/22,34.000,FU00091879    -,34.000,57211,69245,12144,3U00MC,IMOFF,EFT,In-State Travel - Air Fare, 34.00 ,8900841617580
TRV,13621457,US BANK BCD TRAVEL,11/10/22,MALM091001X3,11/22/22,13.000,MALM091001    -,13.000,57211,20225,11981,,CLMOC,EFT,In-State Travel - Air Fare, 13.00 ,8900841565812
TRV,13621462,US BANK BCD TRAVEL,11/1/22,REED091778X5,11/22/22,55.460,REED091778 SFO-SAN-SFO,55.460,57211,19900,17839,,,EFT,In-State Travel - Air Fare, 55.46 ,5267867893496
TRV,13621471,US BANK BCD TRAVEL,11/10/22,SARN091205X3,11/22/22,13.000,SARN091205    -,13.000,57211,68600,12583,3S00MC,HDRHK,EFT,In-State Travel - Air Fare, 13.00 ,8900841565813
TRV,13621474,US BANK BCD TRAVEL,11/3/22,SOLO091460X5,11/22/22,78.200,SOLO091460 ONT-OAK,78.200,57211,60183,31178,UIPCC1,,EFT,In-State Travel - Air Fare, 78.20 ,5267868821149
TRV,13624667,US BANK BCD TRAVEL,11/24/22,EBRO092050X6,12/6/22,13.000,EBRO092050    -,13.000,57211,69085,31178,UC0507,UIPCC,EFT,In-State Travel - Air Fare, 13.00 ,8900842080651
TRV,13626925,US BANK BCD TRAVEL,12/3/22,GOME092081X1,12/13/22,9.750,GOME092081    -,9.750,57211,69085,31178,UC0507,UIPCC,EFT,In-State Travel - Air Fare, 9.75 ,8900842382059
TRV,13626926,US BANK BCD TRAVEL,12/3/22,GOME092081X2,12/13/22,399.330,GOME092081 BUR-OAK-ONT,399.330,57211,69085,31178,UC0507,UIPCC,EFT,In-State Travel - Air Fare, 399.33 ,5267873934648
TRV,13626930,US BANK BCD TRAVEL,12/1/22,MOND092290X1,12/13/22,304.160,MOND092290 PSP-OAK-PSP,304.160,57211,07427,17819,UGOPER,UGCOP,EFT,In-State Travel - Air Fare, 304.16 ,5267873934560
TRV,13626931,US BANK BCD TRAVEL,12/1/22,MOND092290X2,12/13/22,9.750,MOND092290    -,9.750,57211,07427,17819,UGOPER,UGCOP,EFT,In-State Travel - Air Fare, 9.75 ,8900842291443
TRV,13626937,US BANK BCD TRAVEL,12/2/22,REED092320X1,12/13/22,9.750,REED092320    -,9.750,57211,19900,17839,,,EFT,In-State Travel - Air Fare, 9.75 ,8900842334518
TRV,13626938,US BANK BCD TRAVEL,12/2/22,REED092320X2,12/13/22,320.190,REED092320 SFO-LAX-SFO,320.190,57211,19900,17839,,,EFT,In-State Travel - Air Fare, 320.19 ,0277873934614
TRV,13626939,US BANK BCD TRAVEL,12/2/22,VERG092321X1,12/13/22,9.750,VERG092321    -,9.750,57211,96576,31178,,,EFT,In-State Travel - Air Fare, 9.75 ,8900842358836
TRV,13626940,US BANK BCD TRAVEL,12/2/22,VERG092321X2,12/13/22,244.240,VERG092321 OAK-LGB-OAK,244.240,57211,96576,31178,,,EFT,In-State Travel - Air Fare, 244.24 ,5267873934625
TRV,13626941,US BANK BCD TRAVEL,12/2/22,WAGNE7450211,12/13/22,34.000,WAGNE74502    -,34.000,57211,50482,11882,CL0013,,EFT,In-State Travel - Air Fare, 34.00 ,8900842358839
TRV,13627476,US BANK BCD TRAVEL,12/2/22,WAGNE7450212,12/15/22,180.580,WAGNE74502 OAK-BUR-OAK,180.580,57211,50482,11882,CL0013,,EFT,In-State Travel - Air Fare, 180.58 ,5267873934628
TRV,13631356,US BANK BCD TRAVEL,12/16/22,GUER092637X1,1/3/23,221.020,GUER092637 SAN-OAK-SAN,221.020,57211,19942,11878,,,EFT,In-State Travel - Air Fare, 221.02 ,5267876385650
TRV,13631357,US BANK BCD TRAVEL,12/16/22,GUER092637X2,1/3/23,34.000,GUER092637    -,34.000,57211,19942,11878,,,EFT,In-State Travel - Air Fare, 34.00 ,8900842864125
TRV,13631362,US BANK BCD TRAVEL,12/15/22,TRIA092368X2,1/3/23,13.000,TRIA092368    -,13.000,57211,69085,31178,UC0507,UIPCC,EFT,In-State Travel - Air Fare, 13.00 ,8900842797816
TRV,13631363,US BANK BCD TRAVEL,12/14/22,TRIA092368X3,1/3/23,89.290,TRIA092368 LGB-OAK,89.290,57211,69085,31178,UC0507,UIPCC,EFT,In-State Travel - Air Fare, 89.29 ,5267876385543
TRV,13632557,US BANK BCD TRAVEL,12/27/22,ZAKR089965X4,1/10/23,-314.110,ZAKR089965    -,-314.110,57211,72192,24336,,NVJAM,EFT,In-State Travel - Air Fare, (314.11),5267786793746
TRV,13541864,US BANK BCD TRAVEL,1/9/22,BALI083858X5,1/19/22,34.000,BALI083858    -,34.000,57212,36185,12663,3S00MC,HZLGB,EFT,Out-of-State Travel - Air Fare, 34.00 ,8900806443341
TRV,13541865,US BANK BCD TRAVEL,1/3/22,CRIS083849X5,1/20/22,-181.410,CRIS083849    -,-181.410,57212,20225,12063,CLBONB,,EFT,Out-of-State Travel - Air Fare, (181.41),5267677889907
TRV,13541866,US BANK BCD TRAVEL,1/3/22,CRIS083849X6,1/20/22,-573.600,CRIS083849    -,-573.600,57212,20225,12063,CLBONB,,EFT,Out-of-State Travel - Air Fare, (573.60),0017677889906
TRV,13541868,US BANK BCD TRAVEL,1/6/22,KHAT084170X1,1/19/22,384.950,KHAT084170 IAD-SFO-DCA,384.950,57212,20291,13130,3U00MC,,EFT,Out-of-State Travel - Air Fare, 384.95 ,0167683668677
TRV,13541869,US BANK BCD TRAVEL,1/6/22,KHAT084170X2,1/19/22,34.000,KHAT084170    -,34.000,57212,20291,13130,3U00MC,,EFT,Out-of-State Travel - Air Fare, 34.00 ,8900806393740
TRV,13541870,US BANK BCD TRAVEL,1/6/22,MAGA084069X1,1/19/22,365.350,MAGA084069 SFO-IAD-SFO,365.350,57212,20225,11998,,,EFT,Out-of-State Travel - Air Fare, 365.35 ,0167683668685
TRV,13541871,US BANK BCD TRAVEL,1/6/22,MAGA084069X2,1/19/22,9.750,MAGA084069    -,9.750,57212,20225,11998,,,EFT,Out-of-State Travel - Air Fare, 9.75 ,8900806393746
TRV,13541872,US BANK BCD TRAVEL,1/7/22,MANC084105X1,1/19/22,13.000,MANC084105    -,13.000,57212,72092,12116,,IMRS1,EFT,Out-of-State Travel - Air Fare, 13.00 ,8900806414642
TRV,13541873,US BANK BCD TRAVEL,1/6/22,SCHE084250X1,1/19/22,34.000,SCHE084250    -,34.000,57212,34181,13245,3U00MC,,EFT,Out-of-State Travel - Air Fare, 34.00 ,8900806393725
TRV,13541874,US BANK BCD TRAVEL,1/6/22,SCHE084250X2,1/19/22,238.910,SCHE084250 JFK-SFO-JFK,238.910,57212,34181,13245,3U00MC,,EFT,Out-of-State Travel - Air Fare, 238.91 ,0067683668663
TRV,13542920,US BANK BCD TRAVEL,1/13/22,EVA0084295X1,1/25/22,34.000,EVA0084295    -,34.000,57212,71788,24336,,NVDJK,EFT,Out-of-State Travel - Air Fare, 34.00 ,8900806552268
TRV,13542921,US BANK BCD TRAVEL,1/14/22,GOOD084314X1,1/25/22,9.750,GOOD084314    -,9.750,57212,68600,17828,UGOPER,UGPRD,EFT,Out-of-State Travel - Air Fare, 9.75 ,8900806597459
TRV,13542922,US BANK BCD TRAVEL,1/14/22,GOOD084314X2,1/25/22,217.160,GOOD084314 SFO-BNA,217.160,57212,68600,17828,UGOPER,UGPRD,EFT,Out-of-State Travel - Air Fare, 217.16 ,0167685583346
TRV,13542923,US BANK BCD TRAVEL,1/13/22,HIPP084289X1,1/25/22,322.030,HIPP084289 MDW-OAK-MDW,322.030,57212,19900,12311,3U00MC,IB626,EFT,Out-of-State Travel - Air Fare, 322.03 ,5267685583317
TRV,13542924,US BANK BCD TRAVEL,1/13/22,HIPP084289X2,1/25/22,34.000,HIPP084289    -,34.000,57212,19900,12311,3U00MC,IB626,EFT,Out-of-State Travel - Air Fare, 34.00 ,8900806552274
TRV,13542925,US BANK BCD TRAVEL,1/13/22,LAYC084305X1,1/25/22,9.750,LAYC084305    -,9.750,57212,20225,11981,,CLMOC,EFT,Out-of-State Travel - Air Fare, 9.75 ,8900806574264
TRV,13542926,US BANK BCD TRAVEL,1/13/22,LAYC084305X2,1/25/22,365.280,LAYC084305 SFO-LAS-SFO,365.280,57212,20225,11981,,CLMOC,EFT,Out-of-State Travel - Air Fare, 365.28 ,0277685583332
TRV,13542927,US BANK BCD TRAVEL,1/12/22,MENZ084022X3,1/25/22,-620.440,MENZ084022 ORF-IAD-SFO-IAD-ORF,-620.440,57212,37797,13279,SPCCCC,,EFT,Out-of-State Travel - Air Fare, (620.44),0167685583285
TRV,13542928,US BANK BCD TRAVEL,1/13/22,MENZ084022X4,1/25/22,767.330,MENZ084022 ORF-IAD-SFO-DEN-ORF,767.330,57212,37797,13279,SPCCCC,,EFT,Out-of-State Travel - Air Fare, 767.33 ,0167685583316
TRV,13542929,US BANK BCD TRAVEL,1/13/22,MENZ084022X5,1/25/22,34.000,MENZ084022    -,34.000,57212,37797,13279,SPCCCC,,EFT,Out-of-State Travel - Air Fare, 34.00 ,8900806574250
TRV,13542930,US BANK BCD TRAVEL,1/13/22,ZAKR084294X1,1/25/22,34.000,ZAKR084294    -,34.000,57212,71788,24336,,NVDJK,EFT,Out-of-State Travel - Air Fare, 34.00 ,8900806552271
TRV,13543373,US BANK BCD TRAVEL,1/13/22,EVA0084295X2,1/28/22,39.600,EVA0084295 SEA-ORD-SEA,39.600,57212,71788,24336,,NVDJK,EFT,Out-of-State Travel - Air Fare, 39.60 ,0067685583310
TRV,13544678,US BANK BCD TRAVEL,1/21/22,CHAU084146X1,2/2/22,203.920,CHAU084146 PDX-OAK-PDX,203.920,57212,35553,14668,LDMRTH,,EFT,Out-of-State Travel - Air Fare, 203.92 ,0277685583466
TRV,13544679,US BANK BCD TRAVEL,1/21/22,CHAU084146X2,2/2/22,34.000,CHAU084146    -,34.000,57212,35553,14668,LDMRTH,,EFT,Out-of-State Travel - Air Fare, 34.00 ,8900818205750
TRV,13544680,US BANK BCD TRAVEL,1/20/22,RACK084341X1,2/2/22,375.620,RACK084341 ABQ-PHX-OAK-ABQ,375.620,57212,19900,10831,3U00MC,,EFT,Out-of-State Travel - Air Fare, 375.62 ,5267685583447
TRV,13544681,US BANK BCD TRAVEL,1/20/22,RACK084341X2,2/2/22,34.000,RACK084341    -,34.000,57212,19900,10831,3U00MC,,EFT,Out-of-State Travel - Air Fare, 34.00 ,8900818181850
TRV,13544686,US BANK BCD TRAVEL,1/20/22,ZAKR084294X2,2/2/22,34.000,ZAKR084294    -,34.000,57212,71788,24336,,NVDJK,EFT,Out-of-State Travel - Air Fare, 34.00 ,8900818181853
TRV,13545855,US BANK BCD TRAVEL,1/28/22,GUAD084412X1,2/8/22,34.000,GUAD084412    -,34.000,57212,20300,14068,CPFREX,,EFT,Out-of-State Travel - Air Fare, 34.00 ,8900818390305
TRV,13545856,US BANK BCD TRAVEL,1/28/22,GUAD084412X2,2/8/22,267.340,GUAD084412 EWR-SFO-EWR,267.340,57212,20300,14068,CPFREX,,EFT,Out-of-State Travel - Air Fare, 267.34 ,0167687097655
TRV,13545857,US BANK BCD TRAVEL,1/28/22,GUAD084412X3,2/8/22,267.340,GUAD084412 EWR-SFO-EWR,267.340,57212,20300,14068,CPFREX,,EFT,Out-of-State Travel - Air Fare, 267.34 ,0167687097656
TRV,13545858,US BANK BCD TRAVEL,1/28/22,GUAD084412X4,2/8/22,34.000,GUAD084412    -,34.000,57212,20300,14068,CPFREX,,EFT,Out-of-State Travel - Air Fare, 34.00 ,8900818390304
TRV,13545861,US BANK BCD TRAVEL,1/27/22,WHIT084256X3,2/8/22,34.000,WHIT084256    -,34.000,57212,44262,11963,,,EFT,Out-of-State Travel - Air Fare, 34.00 ,8900818349159
TRV,13546393,US BANK BCD TRAVEL,1/26/22,HIPP084289X4,2/10/22,93.670,HIPP084289 MDW-LAS-OAK-MDW,93.670,57212,19900,12311,3U00MC,IB626,EFT,Out-of-State Travel - Air Fare, 93.67 ,5267687097603
TRV,13557326,US BANK BCD TRAVEL,3/8/22,MATT085035X4,3/24/22,133.750,MATT085035 SFO-JFK-BWI-JFK-SFO,133.750,57212,69455,19510,UCPROD,UC562,EFT,Out-of-State Travel - Air Fare, 133.75 ,0017694590618
TRV,13557328,US BANK BCD TRAVEL,3/9/22,ZAMA085457X5,3/24/22,125.000,ZAMA085457 SFO-DCA,125.000,57212,19942,11878,,,EFT,Out-of-State Travel - Air Fare, 125.00 ,0277695254064
TRV,13557329,US BANK BCD TRAVEL,3/9/22,ZUBE085456X2,3/24/22,284.750,ZUBE085456 SFO-DCA-SFO,284.750,57212,19942,11878,,,EFT,Out-of-State Travel - Air Fare, 284.75 ,0277695254006
TRV,13559666,US BANK BCD TRAVEL,3/18/22,AMBA085828X1,4/4/22,453.360,AMBA085828 SFO-RSW-SFO,453.360,57212,20253,30348,USPROG,,EFT,Out-of-State Travel - Air Fare, 453.36 ,0167696658207
TRV,13559667,US BANK BCD TRAVEL,3/18/22,AMBA085828X2,4/4/22,9.750,AMBA085828    -,9.750,57212,20253,30348,USPROG,,EFT,Out-of-State Travel - Air Fare, 9.75 ,8900820105099
TRV,13559670,US BANK BCD TRAVEL,3/16/22,BRAN084724X5,4/4/22,-937.550,BRAN084724    -,-937.550,57212,20225,12063,CLBONB,,EFT,Out-of-State Travel - Air Fare, (937.55),5267691410355
TRV,13559673,US BANK BCD TRAVEL,3/17/22,ETO0085787X1,4/4/22,9.750,ETO0085787    -,9.750,57212,68600,17820,UGYELD,UCFLO,EFT,Out-of-State Travel - Air Fare, 9.75 ,8900820068029
TRV,13559674,US BANK BCD TRAVEL,3/17/22,ETO0085787X2,4/4/22,9.750,ETO0085787    -,9.750,57212,68600,17820,UGYELD,UCFLO,EFT,Out-of-State Travel - Air Fare, 9.75 ,8900820068028
TRV,13559675,US BANK BCD TRAVEL,3/17/22,ETO0085787X3,4/4/22,271.460,ETO0085787 ORD-DEN-BUR-OAK,271.460,57212,68600,17820,UGYELD,UCFLO,EFT,Out-of-State Travel - Air Fare, 271.46 ,5267696658103
TRV,13559676,US BANK BCD TRAVEL,3/17/22,ETO0085787X4,4/4/22,490.430,ETO0085787 SFO-JFK-ORD,490.430,57212,68600,17820,UGYELD,UCFLO,EFT,Out-of-State Travel - Air Fare, 490.43 ,0167696658102
TRV,13559681,US BANK BCD TRAVEL,3/18/22,HEAL085784X1,4/4/22,453.360,HEAL085784 SFO-RSW-SFO,453.360,57212,20253,30348,USPROG,,EFT,Out-of-State Travel - Air Fare, 453.36 ,0167696658226
TRV,13559682,US BANK BCD TRAVEL,3/18/22,HEAL085784X2,4/4/22,9.750,HEAL085784    -,9.750,57212,20253,30348,USPROG,,EFT,Out-of-State Travel - Air Fare, 9.75 ,8900820117743
TRV,13559691,US BANK BCD TRAVEL,3/17/22,JONE085795X1,4/4/22,9.750,JONE085795    -,9.750,57212,68600,17820,UGYELD,UCFLO,EFT,Out-of-State Travel - Air Fare, 9.75 ,8900820078900
TRV,13559692,US BANK BCD TRAVEL,3/17/22,JONE085795X2,4/4/22,559.390,JONE085795 SFO-JFK-LGA-ORD-SFO,559.390,57212,68600,17820,UGYELD,UCFLO,EFT,Out-of-State Travel - Air Fare, 559.39 ,0017696658124
TRV,13559695,US BANK BCD TRAVEL,3/18/22,LEE0085833X1,4/4/22,453.360,LEE0085833 SFO-RSW-SFO,453.360,57212,20253,30348,USPROG,,EFT,Out-of-State Travel - Air Fare, 453.36 ,0167696658225
TRV,13559696,US BANK BCD TRAVEL,3/18/22,LEE0085833X2,4/4/22,9.750,LEE0085833    -,9.750,57212,20253,30348,USPROG,,EFT,Out-of-State Travel - Air Fare, 9.75 ,8900820117742
TRV,13559699,US BANK BCD TRAVEL,3/17/22,MONT085696X1,4/4/22,9.750,MONT085696    -,9.750,57212,68600,17820,UGYELD,UCFLO,EFT,Out-of-State Travel - Air Fare, 9.75 ,8900820047266
TRV,13559700,US BANK BCD TRAVEL,3/17/22,MONT085696X2,4/4/22,9.750,MONT085696    -,9.750,57212,68600,17820,UGYELD,UCFLO,EFT,Out-of-State Travel - Air Fare, 9.75 ,8900820047267
TRV,13559701,US BANK BCD TRAVEL,3/17/22,MONT085696X3,4/4/22,9.750,MONT085696    -,9.750,57212,68600,17820,UGYELD,UCFLO,EFT,Out-of-State Travel - Air Fare, 9.75 ,8900820047268
